X1	gene	pvalue	pipeline
0	HNRNPUL1	0.23975006109347674	muse
0	IL5RA	0.5	muse
0	KAT6B	0.12410653949496181	muse
0	MAP4K5	0.23975006109347674	muse
0	NLRX1	0.23975006109347674	muse
0	OR52N4	0.5	muse
0	PABPC5	0.23975006109347674	muse
0	PKP1	0.12410653949496181	muse
0	PLAA	0.5	muse
0	POU2F1	0.5	muse
0	PRMT1	0.5	muse
0	PTOV1	0.5	muse
0	PXK	0.5	muse
0	RAB9B	0.5	muse
0	RBM42	0.23975006109347674	muse
0	RET	0.12410653949496181	muse
0	SERPINA6	0.5	muse
0	SHROOM4	0.06680720126885807	muse
0	SNF8	0.5	muse
0	SORBS1	0.5	muse
0	STIP1	0.5	muse
0	SYNDIG1	0.5	muse
0	TAF1C	0.5	muse
0	TEP1	0.12410653949496181	muse
0	URB2	0.23975006109347674	muse
0	ZBTB32	0.23975006109347674	muse
0	APOA1BP	0.5	muse
0	BOD1	0.5	muse
0	C15orf43	0.5	muse
0	C17orf96	0.5	muse
0	CERS4	0.5	muse
0	COL10A1	0.5	muse
0	COL28A1	0.03681913506015133	muse
0	CPSF3	0.23975006109347674	muse
0	CYP2A6	0.23975006109347674	muse
0	DOCK6	0.23975006109347674	muse
0	EPN1	0.5	muse
0	FAM135B	0.5	muse
0	FAM222A	0.5	muse
0	GLRA3	0.23975006109347674	muse
0	GNB1	0.5	muse
0	GTF2I	0.5	muse
0	LILRB2	0.5	muse
0	MAOB	0.5	muse
0	MAST1	0.06680720126885807	muse
0	MCM5	0.5	muse
0	MGLL	0.23975006109347674	muse
0	NR2E1	0.5	muse
0	PFN4	0.23975006109347674	muse
0	PRPF18	0.5	muse
0	PSG2	0.5	muse
0	RBM22	0.5	muse
0	RMI1	0.5	muse
0	RRP9	0.23975006109347674	muse
0	SLC25A36	0.5	muse
0	SLC6A19	0.12410653949496181	muse
0	SLIT2	0.020613416668581838	muse
0	TUSC3	0.17288929307558015	muse
0	VSIG2	0.5	muse
0	XKR8	0.5	muse
0	ZNF331	0.23975006109347674	muse
0	ZNF816	0.23975006109347674	muse
0	ADAMTS15	0.5	muse
0	AGBL2	0.5	muse
0	BCAN	0.12410653949496181	muse
0	C21orf59	0.12410653949496181	muse
0	C9orf85	0.5	muse
0	CACNA1C	0.03681913506015133	muse
0	CDKN1A	0.12410653949496181	muse
0	CEMIP	0.23975006109347674	muse
0	CLYBL	0.5	muse
0	CYSLTR2	0.5	muse
0	ENG	0.5	muse
0	FAIM2	0.23975006109347674	muse
0	G3BP2	0.5	muse
0	GPI	0.5	muse
0	GPR142	0.06680720126885807	muse
0	GPR75	0.5	muse
0	HIF3A	0.23975006109347674	muse
0	KIF13B	0.23975006109347674	muse
0	KLHL32	0.12410653949496181	muse
0	KRTAP13-4	0.5	muse
0	LAMA2	0.08292833017145501	muse
0	LRRN2	0.5	muse
0	MAD2L1	0.5	muse
0	MON1B	0.23975006109347674	muse
0	NCKAP1	0.23975006109347674	muse
0	NCKAP5L	0.03681913506015133	muse
0	NCOR2	0.06680720126885807	muse
0	NPEPPS	0.5	muse
0	ORM1	0.5	muse
0	PLK1	0.5	muse
0	PTK2	0.12410653949496181	muse
0	PTPN23	0.23975006109347674	muse
0	RAC2	0.5	muse
0	RHBDF2	0.5	muse
0	SLC30A1	0.12410653949496181	muse
0	SLC38A9	0.5	muse
0	SOS1	0.12410653949496181	muse
0	SPEF2	0.06680720126885807	muse
0	WDR59	0.23975006109347674	muse
0	ADAMTS18	0.12410653949496181	muse
0	C3orf33	0.5	muse
0	CAMK1G	0.5	muse
0	CCDC18	0.5	muse
0	EPHA1	0.17288929307558015	muse
0	KIAA1522	0.06680720126885807	muse
0	MROH8	0.06680720126885807	muse
0	NTRK1	0.12410653949496181	muse
0	OR52E6	0.5	muse
0	PCNXL2	0.06680720126885807	muse
0	SLC12A8	0.23975006109347674	muse
0	TENM3	0.006664164390408773	muse
0	TRIM2	0.5	muse
0	UBE3C	0.23975006109347674	muse
0	UBE3D	0.5	muse
0	UBE4B	0.23975006109347674	muse
0	UNC13A	0.06680720126885807	muse
0	USP9Y	0.27014568730370997	muse
0	ZC3H13	0.5	muse
0	ZKSCAN4	0.5	muse
0	ZNF554	0.5	muse
0	ADCY5	0.12410653949496181	muse
0	ASB13	0.5	muse
0	ATRNL1	0.06680720126885807	muse
0	C5orf52	0.5	muse
0	CCT3	0.06680720126885807	muse
0	CHST2	0.5	muse
0	CNTNAP4	0.23975006109347674	muse
0	DHX16	0.06680720126885807	muse
0	EDNRB	0.12410653949496181	muse
0	FLI1	0.5	muse
0	FLT1	0.23975006109347674	muse
0	ITSN2	0.5	muse
0	LCLAT1	0.5	muse
0	MDC1	0.03681913506015133	muse
0	MYO15A	0.23975006109347674	muse
0	NAALADL2	0.5	muse
0	PGBD5	0.5	muse
0	PLAU	0.5	muse
0	RNF2	0.5	muse
0	SLC26A3	0.5	muse
0	SLC33A1	0.23975006109347674	muse
0	SOST	0.5	muse
0	ST6GAL2	0.5	muse
0	TEX10	0.23975006109347674	muse
0	TMEM184A	0.23975006109347674	muse
0	TMEM247	0.23975006109347674	muse
0	ZNF321P	0.23975006109347674	muse
0	APOA4	0.5	muse
0	ARHGEF7	0.12410653949496181	muse
0	BAIAP3	0.12410653949496181	muse
0	BVES	0.12410653949496181	muse
0	CCHCR1	0.5	muse
0	CCNE1	0.5	muse
0	CDH12	0.5	muse
0	CDH18	0.03681913506015133	muse
0	CPA4	0.5	muse
0	DTHD1	0.23975006109347674	muse
0	DYRK1B	0.5	muse
0	EML5	0.23975006109347674	muse
0	ENDOD1	0.23975006109347674	muse
0	ERG	0.5	muse
0	FIG4	0.23975006109347674	muse
0	GNAI1	0.5	muse
0	GSAP	0.23975006109347674	muse
0	HIVEP2	0.5	muse
0	HRH2	0.5	muse
0	ITGAV	0.5	muse
0	KCNN2	0.5	muse
0	KIAA1324L	0.5	muse
0	KY	0.23975006109347674	muse
0	LOXL2	0.5	muse
0	LPPR5	0.5	muse
0	LRRC37A	0.5	muse
0	MRGPRX1	0.5	muse
0	NDRG2	0.27014568730370997	muse
0	OR6Y1	0.23975006109347674	muse
0	PIGS	0.5	muse
0	PRDM2	0.23975006109347674	muse
0	PROSER3	0.5	muse
0	RAB39A	0.5	muse
0	RAP2C	0.5	muse
0	RGL1	0.5	muse
0	RILP	0.5	muse
0	SDPR	0.23975006109347674	muse
0	SESTD1	0.12410653949496181	muse
0	SMIM2	0.5	muse
0	TAF4B	0.12410653949496181	muse
0	TAPT1	0.23975006109347674	muse
0	TBC1D8	0.27014568730370997	muse
0	TIGD2	0.23975006109347674	muse
0	TRIM46	0.12410653949496181	muse
0	TXN2	0.5	muse
0	UCK1	0.5	muse
0	ZNF714	0.23975006109347674	muse
0	ZNF839	0.23975006109347674	muse
0	ZSWIM2	0.12410653949496181	muse
0	ABCD2	0.23975006109347674	muse
0	ADCY2	0.12410653949496181	muse
0	AP2B1	0.12410653949496181	muse
0	ARHGAP33	0.06680720126885807	muse
0	ARL8A	0.5	muse
0	ATP6AP1	0.5	muse
0	BZW1	0.5	muse
0	C16orf96	0.23975006109347674	muse
0	C5orf28	0.5	muse
0	CCER1	0.23975006109347674	muse
0	CDH6	0.12410653949496181	muse
0	CHAC1	0.23975006109347674	muse
0	CHPF	0.23975006109347674	muse
0	COPS8	0.5	muse
0	CRLF1	0.23975006109347674	muse
0	DCT	0.23975006109347674	muse
0	DGAT1	0.23975006109347674	muse
0	DOCK11	0.1178399567145188	muse
0	DUSP8	0.5	muse
0	EMCN	0.5	muse
0	FAM174B	0.5	muse
0	FBXL19	0.5	muse
0	FOXG1	0.5	muse
0	FRS3	0.23975006109347674	muse
0	FSIP1	0.5	muse
0	GABRA3	0.23975006109347674	muse
0	GDAP2	0.27014568730370997	muse
0	HTR2C	0.12410653949496181	muse
0	IL9	0.5	muse
0	ITGAD	0.17288929307558015	muse
0	LTN1	0.23975006109347674	muse
0	LYZL1	0.5	muse
0	MAPKBP1	0.5	muse
0	MB21D1	0.5	muse
0	MCF2L2	0.5	muse
0	MDFIC	0.5	muse
0	MERTK	0.23975006109347674	muse
0	MKRN1	0.5	muse
0	MS4A6A	0.23975006109347674	muse
0	MYH11	0.06680720126885807	muse
0	MYO6	0.12410653949496181	muse
0	NFIB	0.5	muse
0	NFKBIB	0.5	muse
0	NFX1	0.5	muse
0	NOS1	0.08159338738133504	muse
0	NOX1	0.23975006109347674	muse
0	OR10T2	0.23975006109347674	muse
0	OR7E24	0.5	muse
0	OR8K1	0.06680720126885807	muse
0	PAK3	0.12410653949496181	muse
0	PDX1	0.5	muse
0	PGBD2	0.06680720126885807	muse
0	PGK2	0.23975006109347674	muse
0	RAG1	0.06680720126885807	muse
0	RNF13	0.5	muse
0	SCN3A	0.06680720126885807	muse
0	SDHAF4	0.5	muse
0	SH3GL1	0.5	muse
0	SIGLEC1	0.5	muse
0	SLC16A6	0.23975006109347674	muse
0	SLC25A17	0.5	muse
0	SLC2A5	0.23975006109347674	muse
0	SLC37A1	0.5	muse
0	SMTNL1	0.23975006109347674	muse
0	SPOP	0.27014568730370997	muse
0	SYNE3	0.23975006109347674	muse
0	TCTN3	0.23975006109347674	muse
0	TMED10	0.5	muse
0	TMEM185A	0.5	muse
0	TMEM53	0.5	muse
0	TMEM79	0.23975006109347674	muse
0	TMEM8C	0.23975006109347674	muse
0	TRIM31	0.23975006109347674	muse
0	TUBG1	0.5	muse
0	TUSC1	0.5	muse
0	UBE2J1	0.5	muse
0	URM1	0.23975006109347674	muse
0	VAV3	0.06680720126885807	muse
0	WDR31	0.5	muse
0	ZCCHC6	0.12410653949496181	muse
0	ZNF69	0.5	muse
0	ZNF783	0.5	muse
0	ABCC6	0.5	muse
0	AHNAK2	0.012980025598278298	muse
0	ALS2	0.23975006109347674	muse
0	ANXA3	0.23975006109347674	muse
0	AP1G1	0.23975006109347674	muse
0	ARHGAP30	0.5	muse
0	ATP9A	0.06680720126885807	muse
0	CACNB4	0.23975006109347674	muse
0	CLEC4F	0.23975006109347674	muse
0	DLK2	0.5	muse
0	DNAJC1	0.5	muse
0	DPP3	0.23975006109347674	muse
0	EWSR1	0.23975006109347674	muse
0	FAM47E-STBD1	0.12410653949496181	muse
0	FARP2	0.23975006109347674	muse
0	FUT3	0.23975006109347674	muse
0	GAA	0.12410653949496181	muse
0	GCN1L1	0.03681913506015133	muse
0	GTF2E1	0.23975006109347674	muse
0	IGLL5	0.5	muse
0	KCNJ6	0.23975006109347674	muse
0	MAP2K6	0.5	muse
0	MKNK1	0.5	muse
0	NAAA	0.5	muse
0	NPAS2	0.27014568730370997	muse
0	NRK	0.12410653949496181	muse
0	OR2B11	0.5	muse
0	OR2H2	0.23975006109347674	muse
0	OR51E2	0.23975006109347674	muse
0	PCBP1	0.23975006109347674	muse
0	RNF10	0.5	muse
0	RPS6KB1	0.23975006109347674	muse
0	SARDH	0.5	muse
0	SF3A3	0.5	muse
0	SIGLEC12	0.1178399567145188	muse
0	SLC10A5	0.5	muse
0	SLC2A3	0.23975006109347674	muse
0	STOX1	0.23975006109347674	muse
0	TEX261	0.5	muse
0	TRMT10C	0.23975006109347674	muse
0	ZBTB7B	0.23975006109347674	muse
0	ZNF432	0.23975006109347674	muse
0	ACTR3B	0.5	muse
0	ARHGAP6	0.23975006109347674	muse
0	ASB10	0.23975006109347674	muse
0	B9D1	0.5	muse
0	BHLHB9	0.23975006109347674	muse
0	BNIP2	0.5	muse
0	BSN	0.23975006109347674	muse
0	C14orf39	0.06680720126885807	muse
0	C1S	0.5	muse
0	CCDC185	0.1178399567145188	muse
0	CD1D	0.5	muse
0	CDH26	0.12410653949496181	muse
0	CEACAM16	0.5	muse
0	CHCHD6	0.5	muse
0	CPD	0.23975006109347674	muse
0	CSTF2	0.23975006109347674	muse
0	DLGAP5	0.5	muse
0	DMBT1	0.03681913506015133	muse
0	DNASE2	0.5	muse
0	DRC7	0.23975006109347674	muse
0	EFHC2	0.23975006109347674	muse
0	ENAM	0.23975006109347674	muse
0	EPGN	0.5	muse
0	ERBB3	0.17288929307558015	muse
0	FBLN7	0.5	muse
0	GALNT6	0.12410653949496181	muse
0	GNA15	0.23975006109347674	muse
0	GPR63	0.03681913506015133	muse
0	GPRASP1	0.5	muse
0	GTF2IRD1	0.5	muse
0	HIST1H4B	0.5	muse
0	HIST1H4E	0.5	muse
0	IL13RA1	0.23975006109347674	muse
0	IMMT	0.5	muse
0	IQSEC2	0.23975006109347674	muse
0	JAM2	0.23975006109347674	muse
0	KLF11	0.23975006109347674	muse
0	KLHL21	0.5	muse
0	KLRC4-KLRK1	0.23975006109347674	muse
0	LARGE	0.12410653949496181	muse
0	LBR	0.12410653949496181	muse
0	LRRC32	0.23975006109347674	muse
0	MAP3K14	0.5	muse
0	MMP15	0.5	muse
0	MSN	0.5	muse
0	MTMR3	0.5	muse
0	NASP	0.23975006109347674	muse
0	NFATC4	0.05949536044656177	muse
0	NFS1	0.23975006109347674	muse
0	NMU	0.5	muse
0	OR10X1	0.23975006109347674	muse
0	OR52M1	0.5	muse
0	RAB9A	0.5	muse
0	RBM33	0.12410653949496181	muse
0	RPP30	0.5	muse
0	SERPINE1	0.5	muse
0	SEZ6L	0.12410653949496181	muse
0	SV2A	0.23975006109347674	muse
0	SYMPK	0.12410653949496181	muse
0	TCEAL4	0.5	muse
0	TCOF1	0.5	muse
0	TMEM151B	0.5	muse
0	TREX2	0.5	muse
0	TUBA8	0.23975006109347674	muse
0	VAT1L	0.12410653949496181	muse
0	VWA3B	0.12410653949496181	muse
0	ZBED1	0.23975006109347674	muse
0	ZNF449	0.5	muse
0	ZNF540	0.5	muse
0	APOBEC4	0.5	muse
0	BRD4	0.23975006109347674	muse
0	C1orf226	0.5	muse
0	C3	0.011671101006445408	muse
0	C6	0.23975006109347674	muse
0	CCDC40	0.5	muse
0	CEP128	0.5	muse
0	CLTC	0.12410653949496181	muse
0	ENTPD3	0.5	muse
0	HDAC10	0.5	muse
0	MORN3	0.5	muse
0	MTM1	0.5	muse
0	PHB2	0.23975006109347674	muse
0	PLAC8L1	0.5	muse
0	RAB2A	0.5	muse
0	RGL3	0.5	muse
0	SLC12A7	0.23975006109347674	muse
0	SLC2A6	0.23975006109347674	muse
0	SLITRK3	0.23975006109347674	muse
0	SOX6	0.5	muse
0	SSRP1	0.5	muse
0	SYT8	0.5	muse
0	TRPC1	0.5	muse
0	TSC22D1	0.5	muse
0	TTC14	0.23975006109347674	muse
0	TTC24	0.5	muse
0	VANGL2	0.23975006109347674	muse
0	VEZF1	0.5	muse
0	ZNF302	0.12410653949496181	muse
0	ACLY	0.12410653949496181	muse
0	ACTC1	0.23975006109347674	muse
0	ADGRG5	0.23975006109347674	muse
0	ALKBH3	0.5	muse
0	AP006285.2	0.23975006109347674	muse
0	ARHGAP31	0.12410653949496181	muse
0	ASNS	0.5	muse
0	ASPHD1	0.12410653949496181	muse
0	C5	0.23975006109347674	muse
0	CALCA	0.5	muse
0	CASP7	0.5	muse
0	CFAP57	0.5	muse
0	CMBL	0.5	muse
0	CNGA1	0.5	muse
0	CSGALNACT2	0.5	muse
0	CTNND1	0.12410653949496181	muse
0	DUS1L	0.5	muse
0	FAM20B	0.5	muse
0	FGFBP1	0.5	muse
0	GAL3ST3	0.5	muse
0	GBP2	0.23975006109347674	muse
0	GNGT2	0.23975006109347674	muse
0	GUF1	0.12410653949496181	muse
0	HAUS5	0.5	muse
0	HP	0.5	muse
0	IFT80	0.5	muse
0	KIF22	0.5	muse
0	MAB21L1	0.1178399567145188	muse
0	MRPL22	0.5	muse
0	NUP153	0.12410653949496181	muse
0	OR4D2	0.5	muse
0	PAK2	0.5	muse
0	PALD1	0.12410653949496181	muse
0	PHC2	0.23975006109347674	muse
0	PPIP5K1	0.5	muse
0	PTPN14	0.12410653949496181	muse
0	PTPRT	0.06680720126885807	muse
0	RBM6	0.23975006109347674	muse
0	RNF216	0.5	muse
0	RRP1B	0.23975006109347674	muse
0	SATB1	0.23975006109347674	muse
0	SLC19A2	0.5	muse
0	SORL1	0.23975006109347674	muse
0	SUCLG1	0.5	muse
0	TAL1	0.5	muse
0	TANC1	0.5	muse
0	TMEM225	0.5	muse
0	TMEM254	0.23975006109347674	muse
0	TTPAL	0.5	muse
0	WDR17	0.03681913506015133	muse
0	A1BG	0.12410653949496181	muse
0	ABCG8	0.23975006109347674	muse
0	ACAT2	0.06680720126885807	muse
0	ACSF2	0.23975006109347674	muse
0	ACTL8	0.5	muse
0	ADAM2	0.5	muse
0	ADAMTS10	0.23975006109347674	muse
0	ATP7A	0.5	muse
0	BMPER	0.020613416668581838	muse
0	BRD1	0.5	muse
0	C11orf16	0.5	muse
0	CD248	0.5	muse
0	CKMT2	0.5	muse
0	CLPS	0.5	muse
0	CMTM2	0.5	muse
0	COL4A4	0.03681913506015133	muse
0	CYP2W1	0.5	muse
0	DHTKD1	0.5	muse
0	DOCK10	0.06680720126885807	muse
0	DUSP22	0.23975006109347674	muse
0	EDA	0.5	muse
0	FAM65A	0.5	muse
0	FER	0.5	muse
0	FOXD4L4	0.5	muse
0	FRRS1L	0.5	muse
0	GAD1	0.23975006109347674	muse
0	GPATCH2L	0.23975006109347674	muse
0	GTDC1	0.5	muse
0	HEBP2	0.5	muse
0	HK3	0.23975006109347674	muse
0	HPR	0.5	muse
0	HSD17B11	0.5	muse
0	HTR2A	0.5	muse
0	HTRA2	0.23975006109347674	muse
0	ISX	0.5	muse
0	KIT	0.12410653949496181	muse
0	LRRC8D	0.5	muse
0	LZTS3	0.5	muse
0	MAGOHB	0.5	muse
0	MAP1B	0.08292833017145501	muse
0	MAP3K10	0.12410653949496181	muse
0	MYOC	0.5	muse
0	NFYA	0.23975006109347674	muse
0	NTRK2	0.03681913506015133	muse
0	OGFRL1	0.23975006109347674	muse
0	OR51T1	0.23975006109347674	muse
0	OR5P3	0.23975006109347674	muse
0	OR8J1	0.5	muse
0	PAK6	0.5	muse
0	PDXDC1	0.5	muse
0	PECR	0.5	muse
0	PHKA1	0.23975006109347674	muse
0	POU3F2	0.17288929307558015	muse
0	PRDX1	0.5	muse
0	PYGM	0.23975006109347674	muse
0	RCSD1	0.23975006109347674	muse
0	RFX5	0.5	muse
0	RGMB	0.5	muse
0	RGS9	0.5	muse
0	RNASET2	0.5	muse
0	SAV1	0.5	muse
0	SCN3B	0.23975006109347674	muse
0	SEPT2	0.5	muse
0	SLC9A6	0.06680720126885807	muse
0	TBX4	0.23975006109347674	muse
0	TFPI2	0.5	muse
0	TRIML2	0.23975006109347674	muse
0	TSPAN18	0.5	muse
0	TST	0.5	muse
0	USP6NL	0.5	muse
0	XRRA1	0.5	muse
0	ZDHHC4	0.5	muse
0	ZNF33A	0.5	muse
0	ZNF408	0.5	muse
0	ZNF559-ZNF177	0.5	muse
0	AP2A1	0.27014568730370997	muse
0	ARHGAP29	0.5	muse
0	C6orf62	0.23975006109347674	muse
0	CLEC19A	0.5	muse
0	CYP2A13	0.5	muse
0	DBT	0.5	muse
0	ETS1	0.5	muse
0	GFOD1	0.5	muse
0	HAS2	0.23975006109347674	muse
0	KCNQ1	0.5	muse
0	KDM3A	0.12410653949496181	muse
0	KRT86	0.23975006109347674	muse
0	LY9	0.27014568730370997	muse
0	MAML2	0.23975006109347674	muse
0	MKI67	0.23975006109347674	muse
0	MMGT1	0.27014568730370997	muse
0	NR3C2	0.23975006109347674	muse
0	NR4A1	0.5	muse
0	NUAK2	0.23975006109347674	muse
0	PABPN1	0.5	muse
0	PIK3R4	0.23975006109347674	muse
0	PLCD4	0.23975006109347674	muse
0	PLEKHH1	0.23975006109347674	muse
0	PRKAG2	0.23975006109347674	muse
0	RBFOX2	0.5	muse
0	TDRD12	0.5	muse
0	UGT8	0.5	muse
0	USP38	0.12410653949496181	muse
0	USP5	0.12410653949496181	muse
0	WFDC8	0.5	muse
0	WHAMM	0.5	muse
0	XRCC6	0.5	muse
0	FARSB	0.23975006109347674	muse
0	IL12RB2	0.12410653949496181	muse
0	IPO5	0.5	muse
0	LONRF2	0.5	muse
0	PDE4DIP	0.12410653949496181	muse
0	SKAP1	0.5	muse
0	SUPV3L1	0.23975006109347674	muse
0	CHAMP1	0.5	muse
0	PIWIL3	0.5	muse
0	TANK	0.5	muse
0	TEX101	0.5	muse
0	TUBA1B	0.5	muse
0	ZNF471	0.12410653949496181	muse
0	ADAD2	0.23975006109347674	muse
0	ADRA1D	0.12410653949496181	muse
0	AGGF1	0.23975006109347674	muse
0	ANKRD27	0.23975006109347674	muse
0	ARAF	0.23975006109347674	muse
0	ARHGAP44	0.12410653949496181	muse
0	ARHGEF11	0.03681913506015133	muse
0	ARMC10	0.5	muse
0	ARNT2	0.12410653949496181	muse
0	ASB12	0.23975006109347674	muse
0	ATL3	0.23975006109347674	muse
0	ATN1	0.23975006109347674	muse
0	ATP1A1	0.12410653949496181	muse
0	AVPI1	0.5	muse
0	BBS5	0.5	muse
0	BPIFA1	0.23975006109347674	muse
0	BTBD18	0.12410653949496181	muse
0	C11orf57	0.23975006109347674	muse
0	C2orf42	0.23975006109347674	muse
0	CCDC88A	0.23975006109347674	muse
0	CD19	0.5	muse
0	CD38	0.12410653949496181	muse
0	CDCP1	0.5	muse
0	CEACAM3	0.23975006109347674	muse
0	CEP192	0.23975006109347674	muse
0	CEP70	0.23975006109347674	muse
0	CEP76	0.23975006109347674	muse
0	CGN	0.23975006109347674	muse
0	CHD9	0.23975006109347674	muse
0	CLEC4E	0.5	muse
0	CLIC5	0.5	muse
0	CNNM2	0.5	muse
0	CNOT11	0.5	muse
0	CPN1	0.12410653949496181	muse
0	CPT1B	0.12410653949496181	muse
0	CRELD2	0.5	muse
0	CRIP3	0.23975006109347674	muse
0	CSRNP3	0.23975006109347674	muse
0	CUZD1	0.23975006109347674	muse
0	DCDC1	0.27014568730370997	muse
0	DHRS3	0.5	muse
0	DKK2	0.5	muse
0	DLX4	0.23975006109347674	muse
0	DMXL1	0.12410653949496181	muse
0	DNAJA2	0.23975006109347674	muse
0	DPF3	0.5	muse
0	EGR2	0.23975006109347674	muse
0	EIF4A2	0.5	muse
0	ELL2	0.12410653949496181	muse
0	ENGASE	0.5	muse
0	EPHA5	0.12410653949496181	muse
0	FABP9	0.5	muse
0	FAM124B	0.5	muse
0	FAM193A	0.23975006109347674	muse
0	FGF20	0.23975006109347674	muse
0	FOXD4L5	0.5	muse
0	FOXN1	0.5	muse
0	FSCN1	0.5	muse
0	GALNT14	0.27014568730370997	muse
0	GDPD4	0.23975006109347674	muse
0	GGA2	0.5	muse
0	GJC1	0.5	muse
0	GJC2	0.5	muse
0	GMPS	0.23975006109347674	muse
0	GNB2	0.5	muse
0	GPRIN3	0.12410653949496181	muse
0	GYPA	0.5	muse
0	GZF1	0.5	muse
0	HDAC2	0.5	muse
0	HECW1	0.12410653949496181	muse
0	HIF1A	0.5	muse
0	HIST1H1B	0.23975006109347674	muse
0	HIST2H2AC	0.12410653949496181	muse
0	HMGB3	0.5	muse
0	HNRNPUL2	0.23975006109347674	muse
0	IFNA16	0.23975006109347674	muse
0	IGHV3-53	0.5	muse
0	IGKV1D-42	0.5	muse
0	IL16	0.12410653949496181	muse
0	IL21R	0.1178399567145188	muse
0	KCNQ3	0.06680720126885807	muse
0	KIF19	0.06680720126885807	muse
0	KLK11	0.5	muse
0	LAMC3	0.23975006109347674	muse
0	LMX1B	0.23975006109347674	muse
0	LRRK1	0.17288929307558015	muse
0	LTBP3	0.5	muse
0	MB21D2	0.5	muse
0	MCM7	0.12410653949496181	muse
0	MDH1	0.23975006109347674	muse
0	ME1	0.5	muse
0	MORF4L2	0.5	muse
0	MRPL10	0.5	muse
0	MS4A4A	0.23975006109347674	muse
0	NAT6	0.5	muse
0	NLE1	0.12410653949496181	muse
0	NLGN1	0.10668685354655916	muse
0	NOVA1	0.06680720126885807	muse
0	NR4A2	0.23975006109347674	muse
0	OCRL	0.23975006109347674	muse
0	ODF2	0.23975006109347674	muse
0	OLFML2A	0.27014568730370997	muse
0	OR4C16	0.5	muse
0	OR5AS1	0.5	muse
0	PDE4B	0.23975006109347674	muse
0	PDGFRB	0.5	muse
0	PGLYRP4	0.23975006109347674	muse
0	PHF10	0.23975006109347674	muse
0	PIK3CA	0.12410653949496181	muse
0	PKD1L1	0.020613416668581838	muse
0	PLCG2	0.12410653949496181	muse
0	PLEKHB1	0.5	muse
0	PLEKHG6	0.5	muse
0	PLP1	0.23975006109347674	muse
0	PLXNB3	0.1178399567145188	muse
0	POLR2B	0.5	muse
0	PPP2R4	0.27014568730370997	muse
0	PRL	0.23975006109347674	muse
0	PRR27	0.5	muse
0	PSMC5	0.23975006109347674	muse
0	PTPRG	0.5	muse
0	PTPRZ1	0.06680720126885807	muse
0	RAB31	0.23975006109347674	muse
0	RAB3GAP2	0.12410653949496181	muse
0	RCOR1	0.5	muse
0	RPL10A	0.5	muse
0	RPS6KA5	0.23975006109347674	muse
0	RSL1D1	0.5	muse
0	SBSN	0.5	muse
0	SCN2A	0.12410653949496181	muse
0	SETD1A	0.12410653949496181	muse
0	SGTB	0.5	muse
0	SIPA1L1	0.06680720126885807	muse
0	SLC19A3	0.5	muse
0	SLC22A18	0.5	muse
0	SLC39A10	0.23975006109347674	muse
0	SMARCA4	0.03681913506015133	muse
0	SMCO3	0.23975006109347674	muse
0	SON	0.23975006109347674	muse
0	SPHK1	0.5	muse
0	SPTLC3	0.5	muse
0	SRSF7	0.5	muse
0	STARD5	0.5	muse
0	STKLD1	0.23975006109347674	muse
0	SUCNR1	0.5	muse
0	SUV420H1	0.06680720126885807	muse
0	TBK1	0.23975006109347674	muse
0	TECRL	0.5	muse
0	TGIF2LX	0.5	muse
0	TMEM102	0.23975006109347674	muse
0	TMEM170A	0.5	muse
0	TMEM82	0.5	muse
0	TMPO	0.23975006109347674	muse
0	TPO	0.031715712644305616	muse
0	TRABD	0.5	muse
0	TRAF6	0.23975006109347674	muse
0	TRAIP	0.23975006109347674	muse
0	TULP3	0.5	muse
0	UBXN2A	0.23975006109347674	muse
0	UGT2A1	0.5	muse
0	UGT2B10	0.23975006109347674	muse
0	UGT2B11	0.5	muse
0	UHRF1BP1	0.23975006109347674	muse
0	USHBP1	0.5	muse
0	USP49	0.5	muse
0	VPS4B	0.5	muse
0	VPS51	0.5	muse
0	VRK3	0.5	muse
0	WASF2	0.23975006109347674	muse
0	WBP2	0.23975006109347674	muse
0	WHSC1	0.5	muse
0	WNK4	0.23975006109347674	muse
0	ZBTB6	0.23975006109347674	muse
0	ZBTB9	0.23975006109347674	muse
0	ZDHHC19	0.5	muse
0	ZDHHC22	0.23975006109347674	muse
0	ZFHX3	0.03681913506015133	muse
0	ZMAT4	0.5	muse
0	ZNF613	0.5	muse
0	ZNF668	0.5	muse
0	ZNF852	0.23975006109347674	muse
0	ZNF880	0.23975006109347674	muse
0	ZP4	0.12410653949496181	muse
0	ABCG2	0.23975006109347674	muse
0	ADCY8	0.03681913506015133	muse
0	ANGPT1	0.23975006109347674	muse
0	ANO2	0.5	muse
0	ARHGAP42	0.5	muse
0	ATG14	0.5	muse
0	BLOC1S6	0.5	muse
0	C2orf81	0.23975006109347674	muse
0	CBX3	0.5	muse
0	CCNL2	0.5	muse
0	CLUH	0.23975006109347674	muse
0	CPT1A	0.5	muse
0	DDX4	0.5	muse
0	DMRT2	0.5	muse
0	DSG4	0.23975006109347674	muse
0	ERICH6B	0.5	muse
0	FAM169B	0.5	muse
0	FAM189B	0.5	muse
0	FDXACB1	0.5	muse
0	GPR22	0.5	muse
0	HCFC1	0.23975006109347674	muse
0	HIST1H3I	0.23975006109347674	muse
0	LRRC31	0.23975006109347674	muse
0	LYAR	0.23975006109347674	muse
0	MAP7	0.23975006109347674	muse
