	gene	pvalue
0	BZRAP1	0.5
0	C15orf39	0.5
0	C19orf35	0.5
0	C1orf122	0.5
0	C1QTNF5	0.5
0	CCDC36	0.23975006109347674
0	CD1B	0.5
0	CDC42BPG	0.5
0	CLIP3	0.5
0	CNN2	0.5
0	CNOT3	0.5
0	COG2	0.5
0	COL4A3BP	0.5
0	CSGALNACT1	0.5
0	CSRP2	0.5
0	DCHS1	0.23975006109347674
0	DDA1	0.5
0	DGKH	0.5
0	DHRS4	0.5
0	DIS3L2	0.5
0	DMBX1	0.5
0	DMWD	0.5
0	DNAH9	0.21994085642576733
0	DNAJC17	0.5
0	DPCD	0.5
0	DYRK4	0.5
0	EGLN2	0.5
0	ELANE	0.5
0	ELL2	0.5
0	EMC2	0.23975006109347674
0	ENG	0.5
0	ENOSF1	0.5
0	EOGT	0.5
0	ERAP2	0.5
0	ERMP1	0.5
0	ESR1	0.23975006109347674
0	ETV1	0.5
0	EXD3	0.5
0	EXOC6	0.5
0	EXOC6B	0.5
0	FAM120A	0.5
0	FAM131A	0.5
0	FAM184A	0.23975006109347674
0	FAM187B	0.5
0	FAM198B	0.5
0	FAM78B	0.5
0	FOXO3	0.5
0	GAB4	0.5
0	GAS2L1	0.5
0	GCN1L1	0.23975006109347674
0	GINM1	0.5
0	GJD4	0.5
0	GLO1	0.5
0	GLRA1	0.5
0	GRM3	0.5
0	HEATR4	0.5
0	HECW2	0.12410653949496181
0	HIST1H2AC	0.5
0	HOXA9	0.5
0	HOXC11	0.5
0	HTR5A	0.5
0	IDH3G	0.5
0	IFIT1B	0.5
0	IFNA7	0.5
0	IPMK	0.5
0	ITM2C	0.5
0	KDM6B	0.5
0	KIAA1211	0.5
0	KIAA1755	0.5
0	KIF15	0.5
0	KIF24	0.5
0	KIF3C	0.5
0	KLHL31	0.5
0	KPNB1	0.23975006109347674
0	KPTN	0.5
0	KRR1	0.5
0	KRTAP19-2	0.5
0	LAMP1	0.5
0	LEFTY2	0.5
0	LEMD2	0.5
0	LENG8	0.23975006109347674
0	LPP	0.5
0	LRRC27	0.5
0	LRRFIP2	0.5
0	LRRN4	0.5
0	LUZP2	0.5
0	MAST2	0.23975006109347674
0	MCRS1	0.5
0	MLH1	0.5
0	MOB3C	0.5
0	MPV17	0.5
0	MRPL32	0.5
0	MSGN1	0.5
0	MST1	0.5
0	MYH10	0.5
0	NAA35	0.23975006109347674
0	NECAB2	0.5
0	NES	0.23975006109347674
0	NIPAL2	0.5
0	NR6A1	0.5
0	OR2A7	0.5
0	OR2T34	0.5
0	OR5K4	0.5
0	ORAI1	0.5
0	OTOGL	0.5
0	PAG1	0.5
0	PCDHA2	0.5
0	PCYT1A	0.5
0	PDLIM1	0.5
0	PEMT	0.5
0	PEX11B	0.5
0	PEX7	0.5
0	PGS1	0.5
0	PIK3CD	0.5
0	PLCD1	0.5
0	POTEM	0.5
0	PPP1R9A	0.5
0	PRB4	0.5
0	PRDM7	0.5
0	PRSS33	0.5
0	PSMD1	0.5
0	PTGFRN	0.23975006109347674
0	PTPRA	0.23975006109347674
0	QSER1	0.5
0	RABEP1	0.5
0	RAD52	0.3085375387259869
0	RASGEF1A	0.5
0	RASL10B	0.5
0	RBM42	0.5
0	REV3L	0.2071080891212626
0	RHOBTB2	0.5
0	RHOU	0.5
0	RHOXF1	0.5
0	RNF217	0.5
0	RRP1B	0.5
0	SELPLG	0.5
0	SERPIND1	0.5
0	SH3GL2	0.23975006109347674
0	SIL1	0.5
0	SLC26A7	0.5
0	SLC38A11	0.5
0	SLC3A2	0.3085375387259869
0	SMARCD2	0.5
0	SMC6	0.5
0	SMCR8	0.5
0	SNAPC5	0.5
0	SOAT1	0.5
0	SOCS3	0.23975006109347674
0	SPRR3	0.5
0	SSH3	0.5
0	STAB1	0.5
0	STOML1	0.5
0	STRADA	0.5
0	STX11	0.23975006109347674
0	SYNGR3	0.5
0	TAGLN3	0.5
0	TBC1D17	0.5
0	TBC1D23	0.5
0	THOC6	0.5
0	THSD7A	0.5
0	THTPA	0.5
0	TM2D2	0.5
0	TMCC1	0.5
0	TMCC3	0.5
0	TMEM97	0.5
0	TNFAIP8L3	0.5
0	TRAPPC1	0.5
0	TRIM48	0.23975006109347674
0	TRMT1	0.5
0	TSHR	0.5
0	TUFT1	0.5
0	UCN3	0.5
0	UGT1A1	0.5
0	UHRF1BP1L	0.3085375387259869
0	UMODL1	0.5
0	UNG	0.5
0	USP19	0.5
0	USP43	0.5
0	VSTM2L	0.5
0	VWF	0.05440471502027289
0	WWP2	0.5
0	YTHDF1	0.5
0	ZBTB4	0.5
0	ZDHHC7	0.5
0	ZMYND12	0.5
0	ZNF217	0.5
0	ZNF221	0.5
0	ZNF544	0.5
0	ZNF586	0.5
0	ZNF619	0.5
0	ZNF727	0.5
0	ZNF750	0.5
0	ZNF771	0.5
0	ZNF777	0.5
0	APCS	0.5
0	CDKN2AIPNL	0.5
0	CNOT2	0.5
0	CYP11A1	0.5
0	DHX32	0.5
0	KRTAP4-2	0.5
0	MASP1	0.5
0	MRPS18B	0.5
0	PCF11	0.5
0	RYR1	0.3501556864684451
0	SRSF11	0.5
0	UNC5D	0.5
0	ZNF385B	0.5
0	ZNHIT1	0.5
0	ARHGEF15	0.5
0	ATP6V0A1	0.5
0	CPA6	0.5
0	CYB5RL	0.5
0	FAM214A	0.23975006109347674
0	GNAI2	0.5
0	HSPA14	0.5
0	IGKV2D-24	0.5
0	ITFG1	0.5
0	MVB12A	0.5
0	NBPF15	0.5
0	NFE2L1	0.5
0	PRPH2	0.5
0	PRRT1	0.5
0	PTPRC	0.12410653949496181
0	SHKBP1	0.5
0	STK32B	0.5
0	TMEM169	0.5
0	TMIGD1	0.5
0	TRPA1	0.5
0	ZNF311	0.5
0	ZNF345	0.5
0	ADAM20	0.5
0	ANKRD9	0.5
0	ATP6V0A2	0.5
0	C11orf58	0.5
0	C6	0.5
0	CHRNA4	0.23975006109347674
0	CNTNAP5	0.5
0	CSRNP2	0.5
0	DNMT3B	0.5
0	DPEP1	0.5
0	DUSP12	0.5
0	EIF5AL1	0.5
0	HAAO	0.5
0	HTATIP2	0.5
0	INTS4	0.5
0	LRRK2	0.5
0	MAP3K1	0.5
0	MCTP1	0.5
0	NUDT21	0.23975006109347674
0	PDZRN4	0.5
0	RARG	0.5
0	RBM22	0.5
0	RPA1	0.5
0	RTN1	0.5
0	SEPHS2	0.5
0	SERTAD4	0.5
0	THOP1	0.5
0	TUBA1C	0.5
